student_id,gender,age,study_hours,attendance,performance_score,household_income_bracket,dependents,background,government_assistance,scholarship_eligibility
5197,Male,20,35,93.33333333,83.3976834,Mid-High,3,Rural,0,Not Eligible
5198,Male,20,20,86.66666667,53.66795367,Mid-High,3,Rural,0,Not Eligible
5199,Female,20,22,100,56.75675676,Mid-High,1,Urban,0,Not Eligible
5200,Female,20,2,90,79.15057915,Mid-High,4,Urban,0,Not Eligible
5201,Male,20,1,76.66666667,45.17374517,Mid-High,2,Urban,0,Not Eligible
5202,Female,20,34,86.66666667,61.77606178,Mid-High,0,Urban,1,Not Eligible
5203,Male,20,17,80,61.77606178,Mid-High,3,Urban,0,Not Eligible
5204,Male,20,34,80,83.3976834,Mid-High,1,Rural,0,Not Eligible
5205,Female,20,25,83.33333333,49.42084942,Mid-High,4,Urban,0,Not Eligible
5206,Male,20,8,90,64.09266409,Mid-High,2,Urban,0,Not Eligible
5207,Male,20,4,90,51.73745174,Mid-High,4,Urban,0,Not Eligible
5208,Female,20,26,96.66666667,60.61776062,Mid-High,2,Urban,1,Not Eligible
5209,Male,20,13,96.66666667,68.33976834,Mid-High,0,Rural,0,Not Eligible
5210,Female,20,4,96.66666667,61.38996139,Mid-High,0,Urban,0,Not Eligible
5211,Male,20,27,93.33333333,30.88803089,Mid-High,1,Rural,0,Not Eligible
5212,Male,20,32,83.33333333,55.5984556,Mid-High,1,Rural,0,Not Eligible
5213,Female,20,25,96.66666667,49.03474903,Mid-High,2,Rural,0,Not Eligible
5214,Female,20,13,96.66666667,49.03474903,Mid-High,2,Urban,0,Not Eligible
5215,Male,20,31,96.66666667,66.7953668,Mid-High,2,Urban,0,Not Eligible
5216,Female,20,8,90,67.18146718,Mid-High,2,Rural,0,Not Eligible
5217,Male,20,0,70,40.15444015,Mid-High,0,Rural,1,Not Eligible
5218,Male,20,6,76.66666667,36.67953668,Mid-High,1,Rural,1,Not Eligible
5219,Male,20,7,93.33333333,67.18146718,Mid-High,1,Urban,0,Not Eligible
5220,Male,20,32,96.66666667,64.47876448,Mid-High,3,Urban,0,Not Eligible
5221,Male,20,30,83.33333333,44.78764479,Mid-High,1,Rural,0,Not Eligible
5222,Male,20,4,70,60.61776062,Mid-High,1,Urban,0,Not Eligible
5223,Female,20,15,83.33333333,56.37065637,Mid-High,4,Urban,0,Not Eligible
5224,Male,20,2,93.33333333,64.47876448,Mid-High,4,Urban,0,Not Eligible
5225,Male,20,32,73.33333333,61.77606178,Mid-High,3,Rural,0,Not Eligible
5226,Male,20,24,93.33333333,68.33976834,Mid-High,2,Urban,1,Not Eligible
5227,Female,20,18,96.66666667,57.52895753,Mid-High,3,Urban,0,Not Eligible
5228,Male,20,5,66.66666667,24.32432432,Mid-High,3,Urban,0,Not Eligible
5229,Female,20,24,90,57.52895753,Mid-High,0,Urban,0,Not Eligible
5230,Male,20,16,96.66666667,57.91505792,Mid-High,1,Rural,0,Not Eligible
5231,Male,20,15,96.66666667,65.63706564,Mid-High,0,Urban,1,Not Eligible
5232,Male,20,26,90,61.38996139,Mid-High,1,Urban,0,Not Eligible
5233,Female,20,15,90,30.11583012,Mid-High,3,Urban,0,Not Eligible
5234,Female,20,5,96.66666667,61.77606178,Mid-High,1,Urban,0,Not Eligible
5235,Male,20,14,96.66666667,82.23938224,Mid-High,2,Urban,0,Not Eligible
5236,Male,20,1,86.66666667,55.98455598,Mid-High,2,Rural,0,Not Eligible
5237,Male,20,10,83.33333333,66.02316602,Mid-High,3,Rural,1,Not Eligible
5238,Female,20,5,80,37.06563707,Mid-High,4,Urban,0,Not Eligible
5239,Male,20,26,93.33333333,46.71814672,Mid-High,2,Urban,0,Not Eligible
5240,Female,20,26,93.33333333,51.73745174,Mid-High,3,Urban,1,Not Eligible
5241,Female,20,14,93.33333333,69.4980695,Mid-High,0,Rural,0,Not Eligible
5242,Male,20,21,76.66666667,66.40926641,Mid-High,4,Urban,1,Not Eligible
5243,Female,20,32,93.33333333,71.81467181,Mid-High,2,Urban,0,Not Eligible
5244,Male,20,30,100,82.62548263,Mid-High,3,Rural,0,Not Eligible
5245,Female,20,13,90,69.88416988,Mid-High,3,Urban,0,Not Eligible
5246,Female,20,33,76.66666667,65.63706564,Mid-High,0,Urban,0,Not Eligible
5247,Female,20,15,90,60.23166023,Mid-High,0,Urban,0,Not Eligible
5248,Male,20,33,66.66666667,49.03474903,Mid-High,4,Urban,0,Not Eligible
5249,Male,20,11,93.33333333,52.8957529,Mid-High,2,Rural,1,Not Eligible
5250,Female,20,30,93.33333333,46.71814672,Mid-High,3,Rural,0,Not Eligible
5251,Female,20,2,76.66666667,34.74903475,Mid-High,4,Urban,0,Not Eligible
5252,Male,20,4,90,42.47104247,Mid-High,4,Urban,0,Not Eligible
5253,Male,20,32,90,52.50965251,Mid-High,0,Urban,0,Not Eligible
5254,Female,20,0,76.66666667,37.06563707,Mid-High,3,Urban,0,Not Eligible
5255,Female,20,4,93.33333333,59.07335907,Mid-High,1,Urban,0,Not Eligible
5256,Male,20,0,66.66666667,51.35135135,Mid-High,0,Urban,0,Not Eligible
5257,Female,20,21,83.33333333,38.996139,Mid-High,3,Urban,1,Not Eligible
5258,Female,20,29,93.33333333,60.61776062,Mid-High,4,Urban,1,Not Eligible
5259,Male,20,32,90,57.91505792,Mid-High,4,Urban,0,Not Eligible
5260,Female,20,14,76.66666667,42.47104247,Mid-High,2,Urban,0,Not Eligible
5261,Male,20,25,96.66666667,79.92277992,Mid-High,1,Urban,0,Not Eligible
5262,Male,20,4,76.66666667,79.15057915,Mid-High,0,Urban,0,Not Eligible
5263,Female,20,32,93.33333333,47.87644788,Mid-High,2,Urban,0,Not Eligible
5264,Male,20,7,93.33333333,47.49034749,Mid-High,2,Urban,0,Not Eligible
5265,Female,20,22,96.66666667,51.35135135,Mid-High,1,Rural,0,Not Eligible
5266,Male,20,3,83.33333333,50.19305019,Mid-High,0,Urban,0,Not Eligible
5267,Male,20,1,73.33333333,29.34362934,Mid-High,0,Urban,0,Not Eligible
5268,Male,20,23,86.66666667,73.35907336,Mid-High,4,Urban,0,Not Eligible
5269,Female,20,42,100,84.94208494,Mid-High,0,Rural,1,Not Eligible
5270,Male,20,30,96.66666667,82.23938224,Mid-High,2,Rural,0,Not Eligible
5271,Female,20,1,96.66666667,32.43243243,Mid-High,4,Urban,1,Not Eligible
5272,Female,20,17,90,67.95366795,Mid-High,0,Rural,0,Not Eligible
5273,Male,20,48,93.33333333,85.32818533,Mid-High,1,Rural,0,Not Eligible
5274,Male,20,24,86.66666667,38.996139,Mid-High,2,Urban,1,Not Eligible
5275,Female,20,31,80,59.45945946,Mid-High,3,Rural,1,Not Eligible
5276,Male,20,0,76.66666667,37.45173745,Mid-High,1,Urban,0,Not Eligible
5277,Male,20,2,70,55.5984556,Mid-High,1,Urban,1,Not Eligible
5278,Female,20,24,96.66666667,69.11196911,Mid-High,0,Rural,0,Not Eligible
5279,Female,20,2,76.66666667,45.55984556,Mid-High,4,Rural,0,Not Eligible
5280,Male,20,32,100,62.16216216,Mid-High,4,Urban,0,Not Eligible
5281,Female,20,4,93.33333333,39.76833977,Mid-High,2,Urban,0,Not Eligible
5282,Male,20,32,86.66666667,60.61776062,Mid-High,0,Rural,0,Not Eligible
5283,Male,20,16,90,74.9034749,Mid-High,4,Rural,0,Not Eligible
5284,Male,20,28,86.66666667,51.35135135,Mid-High,3,Urban,1,Not Eligible
5285,Male,20,30,76.66666667,60.23166023,Mid-High,0,Urban,1,Not Eligible
5286,Female,20,17,90,38.61003861,Mid-High,0,Urban,0,Not Eligible
5287,Female,20,25,83.33333333,48.26254826,Mid-High,4,Urban,0,Not Eligible
5288,Male,20,18,83.33333333,48.64864865,Mid-High,1,Rural,0,Not Eligible
5289,Male,20,23,96.66666667,45.94594595,Mid-High,0,Urban,0,Not Eligible
5290,Male,20,23,86.66666667,61.77606178,Mid-High,1,Rural,1,Not Eligible
5291,Female,20,21,80,80.30888031,Mid-High,2,Rural,0,Not Eligible
5292,Female,20,27,90,76.44787645,Mid-High,2,Urban,0,Not Eligible
5293,Female,20,14,83.33333333,57.14285714,Mid-High,4,Urban,0,Not Eligible
5294,Male,20,37,93.33333333,94.20849421,Mid-High,2,Urban,0,Not Eligible
5295,Male,20,29,90,42.08494208,Mid-High,4,Urban,0,Not Eligible
5296,Male,20,4,80,16.98841699,Mid-High,4,Urban,0,Not Eligible
5297,Female,20,16,90,59.45945946,Mid-High,1,Urban,1,Not Eligible
5298,Female,20,30,86.66666667,49.42084942,Mid-High,1,Urban,1,Not Eligible
5299,Male,20,1,76.66666667,34.74903475,Mid-High,2,Urban,0,Not Eligible
5300,Male,20,24,90,84.55598456,Mid-High,1,Urban,0,Not Eligible
5301,Female,20,35,93.33333333,94.98069498,Mid-High,0,Urban,1,Not Eligible
5302,Female,20,14,96.66666667,54.44015444,Mid-High,3,Rural,0,Not Eligible
5303,Female,20,3,96.66666667,55.21235521,Mid-High,0,Urban,0,Not Eligible
5304,Female,20,15,86.66666667,51.35135135,Mid-High,0,Rural,0,Not Eligible
5305,Male,20,23,83.33333333,57.52895753,Mid-High,4,Rural,0,Not Eligible
5306,Male,20,19,80,60.61776062,Mid-High,3,Rural,0,Not Eligible
5307,Male,20,33,90,82.62548263,Mid-High,4,Rural,0,Not Eligible
5308,Female,20,14,100,54.44015444,Mid-High,1,Urban,0,Not Eligible
5309,Female,20,0,96.66666667,49.42084942,Mid-High,1,Urban,0,Not Eligible
5310,Female,20,34,96.66666667,62.54826255,Mid-High,3,Urban,0,Not Eligible
5311,Male,20,33,83.33333333,91.50579151,Mid-High,2,Urban,0,Not Eligible
5312,Female,20,7,76.66666667,57.91505792,Mid-High,1,Urban,0,Not Eligible
5313,Male,20,18,93.33333333,61.003861,Mid-High,0,Urban,0,Not Eligible
5314,Male,20,4,70,13.51351351,Mid-High,3,Urban,1,Not Eligible
5315,Male,20,10,80,41.31274131,Mid-High,3,Urban,0,Not Eligible
5316,Male,20,22,93.33333333,74.9034749,Mid-High,1,Urban,0,Not Eligible
5317,Female,20,28,83.33333333,73.35907336,Mid-High,1,Urban,0,Not Eligible
5318,Male,20,2,93.33333333,52.50965251,Mid-High,4,Urban,0,Not Eligible
5319,Female,20,0,96.66666667,44.78764479,Mid-High,4,Rural,1,Not Eligible
5320,Male,20,24,90,74.13127413,Mid-High,0,Rural,0,Not Eligible
5321,Male,20,15,93.33333333,61.003861,Mid-High,3,Urban,1,Not Eligible
5322,Female,20,1,93.33333333,58.3011583,Mid-High,2,Rural,0,Not Eligible
5323,Male,20,8,96.66666667,67.95366795,Mid-High,2,Urban,1,Not Eligible
5324,Female,20,9,76.66666667,33.2046332,Mid-High,3,Urban,1,Not Eligible
5325,Male,20,33,86.66666667,66.40926641,Mid-High,0,Urban,0,Not Eligible
5326,Female,20,32,90,47.1042471,Mid-High,4,Rural,0,Not Eligible
5327,Female,20,4,70,59.07335907,Mid-High,4,Urban,1,Not Eligible
5328,Male,20,2,93.33333333,19.69111969,Mid-High,4,Urban,0,Not Eligible
5329,Male,20,20,90,47.87644788,Mid-High,2,Rural,0,Not Eligible
5330,Female,20,21,96.66666667,81.08108108,Mid-High,2,Urban,0,Not Eligible
5331,Female,20,29,90,74.13127413,Mid-High,0,Rural,0,Not Eligible
5332,Female,20,13,90,49.80694981,Mid-High,2,Urban,0,Not Eligible
5333,Male,20,24,96.66666667,63.32046332,Mid-High,1,Urban,1,Not Eligible
5334,Male,20,30,76.66666667,82.23938224,Mid-High,2,Rural,0,Not Eligible
5335,Male,20,25,96.66666667,71.81467181,Mid-High,4,Urban,1,Not Eligible
5336,Male,20,1,96.66666667,84.94208494,Mid-High,0,Rural,1,Not Eligible
5337,Male,20,27,86.66666667,54.82625483,Mid-High,3,Rural,0,Not Eligible
5338,Male,20,4,100,38.61003861,Mid-High,3,Rural,0,Not Eligible
5339,Female,20,32,93.33333333,52.8957529,Mid-High,0,Urban,0,Not Eligible
5340,Female,20,1,96.66666667,63.70656371,Mid-High,1,Urban,1,Not Eligible
5341,Female,20,32,93.33333333,62.93436293,Mid-High,3,Urban,1,Not Eligible
5342,Female,20,4,96.66666667,59.07335907,Mid-High,4,Urban,0,Not Eligible
5343,Male,20,28,86.66666667,62.16216216,Mid-High,3,Rural,0,Not Eligible
5344,Female,20,32,90,65.25096525,Mid-High,3,Urban,0,Not Eligible
5345,Female,20,33,96.66666667,59.07335907,Mid-High,4,Rural,0,Not Eligible
5346,Male,20,4,93.33333333,52.8957529,Mid-High,2,Rural,0,Not Eligible
5347,Male,20,31,96.66666667,55.21235521,Mid-High,1,Rural,0,Not Eligible
5348,Male,20,17,83.33333333,60.61776062,Mid-High,4,Rural,0,Not Eligible
5349,Male,20,23,93.33333333,79.53667954,Mid-High,4,Rural,0,Not Eligible
5350,Female,20,29,100,58.68725869,Mid-High,0,Rural,0,Not Eligible
5351,Male,20,19,93.33333333,67.95366795,Mid-High,1,Rural,0,Not Eligible
5352,Male,20,26,86.66666667,45.17374517,Mid-High,2,Rural,0,Not Eligible
5353,Female,20,7,76.66666667,91.11969112,Mid-High,4,Rural,0,Not Eligible
5354,Female,20,4,80,40.15444015,Mid-High,2,Rural,0,Not Eligible
5355,Male,20,22,80,80.69498069,Mid-High,4,Urban,1,Not Eligible
5356,Male,20,4,80,51.73745174,Mid-High,4,Urban,0,Not Eligible
5357,Female,20,29,90,74.9034749,Mid-High,0,Urban,0,Not Eligible
5358,Male,20,21,73.33333333,54.05405405,Mid-High,3,Urban,0,Not Eligible
5359,Female,20,5,90,50.19305019,Mid-High,1,Urban,0,Not Eligible
5360,Male,20,15,83.33333333,52.50965251,Mid-High,0,Rural,1,Not Eligible
5361,Male,20,10,90,69.88416988,Mid-High,2,Rural,0,Not Eligible
5362,Female,20,2,76.66666667,43.62934363,Mid-High,4,Urban,0,Not Eligible
5363,Female,20,0,86.66666667,47.87644788,Mid-High,4,Rural,0,Not Eligible
5364,Male,20,3,83.33333333,54.82625483,Mid-High,1,Rural,0,Not Eligible
5365,Female,20,1,80,61.003861,Mid-High,0,Rural,1,Not Eligible
5366,Female,20,26,90,51.73745174,Mid-High,0,Rural,1,Not Eligible
5367,Female,20,2,83.33333333,44.01544402,Mid-High,2,Urban,0,Not Eligible
5368,Female,20,21,90,76.06177606,Mid-High,0,Urban,0,Not Eligible
5369,Female,20,5,66.66666667,44.4015444,Mid-High,0,Urban,0,Not Eligible
5370,Female,20,5,66.66666667,61.003861,Mid-High,3,Urban,0,Not Eligible
5371,Female,20,0,83.33333333,52.12355212,Mid-High,1,Urban,0,Not Eligible
5372,Female,20,10,83.33333333,44.78764479,Mid-High,0,Rural,0,Not Eligible
5373,Male,20,2,83.33333333,55.21235521,Mid-High,2,Rural,0,Not Eligible
5374,Female,20,24,83.33333333,60.61776062,Mid-High,4,Urban,0,Not Eligible
5375,Male,20,46,86.66666667,90.34749035,Mid-High,0,Urban,0,Not Eligible
5376,Male,20,31,90,68.33976834,Mid-High,0,Urban,0,Not Eligible
5377,Male,20,33,96.66666667,52.12355212,Mid-High,4,Urban,1,Not Eligible
5378,Female,20,26,83.33333333,54.44015444,Mid-High,3,Rural,0,Not Eligible
5379,Male,20,19,93.33333333,62.16216216,Mid-High,1,Urban,1,Not Eligible
5380,Male,20,25,90,49.03474903,Mid-High,3,Rural,0,Not Eligible
5381,Female,20,24,90,72.2007722,Mid-High,2,Rural,0,Not Eligible
5382,Male,20,21,96.66666667,81.08108108,Mid-High,0,Urban,0,Not Eligible
5383,Female,20,0,73.33333333,57.52895753,Mid-High,3,Rural,0,Not Eligible
5384,Male,20,30,86.66666667,78.76447876,Mid-High,1,Urban,0,Not Eligible
5385,Female,20,32,86.66666667,55.21235521,Mid-High,2,Urban,0,Not Eligible
5386,Female,20,15,73.33333333,61.003861,Mid-High,3,Rural,0,Not Eligible
5387,Female,20,15,80,79.53667954,Mid-High,0,Rural,0,Not Eligible
5388,Female,20,4,90,89.57528958,Mid-High,1,Urban,0,Not Eligible
5389,Male,20,27,96.66666667,46.71814672,Mid-High,0,Urban,0,Not Eligible
5390,Male,20,33,83.33333333,62.93436293,Mid-High,0,Urban,0,Not Eligible
5391,Male,20,25,76.66666667,57.14285714,Mid-High,2,Urban,0,Not Eligible
5392,Female,20,29,100,52.12355212,Mid-High,1,Rural,0,Not Eligible
5393,Female,20,13,93.33333333,43.24324324,Mid-High,4,Urban,0,Not Eligible
5394,Female,20,49,90,93.43629344,Mid-High,0,Rural,0,Not Eligible
5395,Male,20,34,80,47.87644788,Mid-High,1,Urban,0,Not Eligible
5396,Male,20,28,86.66666667,61.77606178,Mid-High,0,Rural,0,Not Eligible
5397,Female,20,44,93.33333333,91.50579151,Mid-High,3,Urban,0,Not Eligible
5398,Female,20,14,96.66666667,69.4980695,Mid-High,3,Urban,1,Not Eligible
5399,Female,20,1,86.66666667,51.35135135,Mid-High,1,Urban,0,Not Eligible
5400,Male,20,22,80,59.45945946,Mid-High,2,Urban,0,Not Eligible
5401,Female,20,11,93.33333333,68.33976834,Mid-High,4,Urban,0,Not Eligible
5402,Female,20,2,90,40.54054054,Mid-High,3,Rural,0,Not Eligible
5403,Female,20,3,70,30.88803089,Mid-High,2,Rural,0,Not Eligible
5404,Female,20,28,83.33333333,79.53667954,Mid-High,4,Urban,1,Not Eligible
5405,Male,20,0,93.33333333,40.92664093,Mid-High,3,Urban,0,Not Eligible
5406,Male,20,22,83.33333333,74.9034749,Mid-High,4,Urban,0,Not Eligible
5407,Female,20,3,73.33333333,60.23166023,Mid-High,0,Rural,0,Not Eligible
5408,Male,20,25,93.33333333,59.45945946,Mid-High,1,Urban,0,Not Eligible
5409,Female,20,1,90,10.81081081,Mid-High,3,Urban,1,Not Eligible
5410,Female,20,37,76.66666667,92.66409266,Mid-High,3,Urban,1,Not Eligible
5411,Female,20,28,90,53.66795367,Mid-High,0,Urban,0,Not Eligible
5412,Female,20,30,90,81.46718147,Mid-High,3,Urban,1,Not Eligible
5413,Male,20,19,96.66666667,64.86486486,Mid-High,3,Urban,0,Not Eligible
5414,Male,20,2,76.66666667,42.08494208,Mid-High,3,Urban,1,Not Eligible
5415,Female,20,26,86.66666667,43.24324324,Mid-High,3,Urban,0,Not Eligible
5416,Male,20,0,66.66666667,27.41312741,Mid-High,3,Rural,0,Not Eligible
5417,Male,20,5,86.66666667,50.57915058,Mid-High,2,Rural,1,Not Eligible
5418,Female,20,17,100,65.63706564,Mid-High,3,Urban,0,Not Eligible
5419,Male,20,26,93.33333333,70.27027027,Mid-High,0,Urban,0,Not Eligible
5420,Male,20,32,93.33333333,54.82625483,Mid-High,3,Rural,1,Not Eligible
5421,Female,20,16,80,73.35907336,Mid-High,4,Urban,0,Not Eligible
5422,Female,20,2,73.33333333,23.55212355,Mid-High,4,Urban,0,Not Eligible
5423,Male,20,35,93.33333333,96.91119691,Mid-High,0,Rural,0,Not Eligible
5424,Female,20,17,100,61.38996139,Mid-High,2,Urban,1,Not Eligible
5425,Female,20,3,70,61.77606178,Mid-High,0,Urban,1,Not Eligible
5426,Female,20,47,90,90.73359073,Mid-High,2,Urban,0,Not Eligible
5427,Male,20,29,100,60.61776062,Mid-High,1,Urban,0,Not Eligible
5428,Female,20,5,66.66666667,32.43243243,Mid-High,4,Rural,0,Not Eligible
5429,Male,20,12,90,61.38996139,Mid-High,4,Rural,0,Not Eligible
5430,Male,20,35,93.33333333,96.13899614,Mid-High,4,Rural,1,Not Eligible
5431,Female,20,3,100,57.91505792,Mid-High,2,Rural,0,Not Eligible
5432,Male,20,2,73.33333333,56.37065637,Mid-High,0,Urban,1,Not Eligible
5433,Male,20,35,66.66666667,98.84169884,Mid-High,2,Rural,0,Not Eligible
5434,Male,20,7,96.66666667,76.06177606,Mid-High,4,Rural,0,Not Eligible
5435,Female,20,15,86.66666667,51.73745174,Mid-High,4,Urban,0,Not Eligible
5436,Female,20,3,96.66666667,68.33976834,Mid-High,4,Urban,0,Not Eligible
5437,Male,20,35,93.33333333,94.59459459,Mid-High,4,Urban,1,Not Eligible
5438,Male,20,28,90,71.04247104,Mid-High,1,Rural,1,Not Eligible
5439,Female,20,4,70,51.35135135,Mid-High,4,Rural,0,Not Eligible
5440,Male,20,4,96.66666667,47.49034749,Mid-High,2,Urban,0,Not Eligible
5441,Male,20,16,90,35.13513514,Mid-High,4,Urban,0,Not Eligible
5442,Male,20,26,96.66666667,45.17374517,Mid-High,3,Rural,0,Not Eligible
5443,Male,20,30,90,68.72586873,Mid-High,1,Urban,0,Not Eligible
5444,Female,20,2,80,53.28185328,Mid-High,4,Urban,0,Not Eligible
5445,Female,20,34,93.33333333,61.003861,Mid-High,3,Rural,1,Not Eligible
5446,Male,20,0,66.66666667,52.12355212,Mid-High,2,Rural,0,Not Eligible
5447,Female,20,3,66.66666667,72.2007722,Mid-High,1,Urban,1,Not Eligible
5448,Male,20,30,93.33333333,80.69498069,Mid-High,4,Rural,0,Not Eligible
5449,Male,20,15,90,65.63706564,Mid-High,2,Rural,0,Not Eligible
5450,Male,20,1,73.33333333,48.64864865,Mid-High,3,Urban,0,Not Eligible
5451,Male,20,6,90,64.86486486,Mid-High,1,Urban,0,Not Eligible
5452,Female,20,1,76.66666667,81.85328185,Mid-High,4,Urban,0,Not Eligible
5453,Male,20,5,70,29.72972973,Mid-High,2,Urban,0,Not Eligible
5454,Male,20,30,96.66666667,64.09266409,Mid-High,1,Urban,0,Not Eligible
5455,Male,20,8,90,45.55984556,Mid-High,3,Urban,0,Not Eligible
5456,Male,20,5,70,20.46332046,Mid-High,4,Urban,0,Not Eligible
5457,Female,20,5,96.66666667,69.4980695,Mid-High,1,Urban,0,Not Eligible
5458,Male,20,4,86.66666667,63.70656371,Mid-High,3,Urban,0,Not Eligible
5459,Female,20,47,96.66666667,83.3976834,Mid-High,3,Urban,0,Not Eligible
5460,Female,20,16,90,50.96525097,Mid-High,2,Urban,1,Not Eligible
5461,Male,20,3,83.33333333,33.97683398,Mid-High,3,Rural,0,Not Eligible
5462,Female,20,32,83.33333333,77.60617761,Mid-High,3,Urban,0,Not Eligible
5463,Female,20,31,93.33333333,70.27027027,Mid-High,0,Urban,1,Not Eligible
5464,Male,20,6,90,50.96525097,Mid-High,3,Urban,0,Not Eligible
5465,Female,20,16,90,49.80694981,Mid-High,4,Rural,0,Not Eligible
5466,Male,20,34,80,65.63706564,Mid-High,1,Urban,1,Not Eligible
5467,Male,20,26,90,52.12355212,Mid-High,4,Rural,0,Not Eligible
5468,Female,20,21,80,50.19305019,Mid-High,4,Rural,0,Not Eligible
5469,Male,20,46,90,89.57528958,Mid-High,2,Urban,0,Not Eligible
5470,Female,20,48,80,87.64478764,Mid-High,0,Urban,0,Not Eligible
5471,Male,20,46,96.66666667,91.11969112,Mid-High,0,Rural,1,Not Eligible
5472,Female,20,28,90,62.16216216,Mid-High,4,Urban,0,Not Eligible
5473,Male,20,2,86.66666667,57.91505792,Mid-High,1,Urban,0,Not Eligible
5474,Male,20,32,100,60.23166023,Mid-High,0,Urban,0,Not Eligible
5475,Male,20,5,66.66666667,46.71814672,Mid-High,0,Rural,1,Not Eligible
5476,Female,20,31,86.66666667,71.81467181,Mid-High,4,Urban,0,Not Eligible
5477,Male,20,1,86.66666667,61.38996139,Mid-High,0,Urban,0,Not Eligible
5478,Female,20,4,70,32.04633205,Mid-High,2,Urban,1,Not Eligible
5479,Male,20,8,93.33333333,57.52895753,Mid-High,4,Urban,0,Not Eligible
5480,Female,20,23,90,49.42084942,Mid-High,0,Rural,0,Not Eligible
5481,Female,20,23,96.66666667,77.22007722,Mid-High,0,Urban,0,Not Eligible
5482,Male,20,28,96.66666667,81.08108108,Mid-High,0,Rural,0,Not Eligible
5483,Female,20,7,96.66666667,47.49034749,Mid-High,4,Urban,0,Not Eligible
5484,Female,20,5,100,92.66409266,Mid-High,1,Rural,0,Not Eligible
5485,Female,20,4,93.33333333,43.24324324,Mid-High,3,Urban,1,Not Eligible
5486,Female,20,26,93.33333333,38.996139,Mid-High,0,Rural,0,Not Eligible
5487,Female,20,33,86.66666667,71.81467181,Mid-High,3,Rural,0,Not Eligible
5488,Female,20,34,86.66666667,65.25096525,Mid-High,3,Rural,0,Not Eligible
5489,Female,20,16,86.66666667,46.71814672,Mid-High,0,Urban,1,Not Eligible
5490,Male,20,3,86.66666667,44.78764479,Mid-High,0,Rural,1,Not Eligible
5491,Male,20,25,90,66.7953668,Mid-High,3,Urban,0,Not Eligible
5492,Female,20,4,100,64.09266409,Mid-High,1,Rural,1,Not Eligible
5493,Male,20,4,100,67.56756757,Mid-High,3,Urban,0,Not Eligible
5494,Female,20,21,90,62.16216216,Mid-High,1,Rural,0,Not Eligible
5495,Female,20,4,76.66666667,64.47876448,Mid-High,2,Urban,0,Not Eligible
5496,Female,20,24,90,57.14285714,Mid-High,1,Urban,0,Not Eligible
5497,Male,20,16,93.33333333,63.32046332,Mid-High,4,Urban,0,Not Eligible
5498,Male,20,2,66.66666667,23.93822394,Mid-High,0,Urban,0,Not Eligible
5499,Male,20,35,90,83.01158301,Mid-High,2,Urban,0,Not Eligible
5500,Male,20,24,93.33333333,81.08108108,Mid-High,3,Urban,0,Not Eligible
5501,Male,20,46,93.33333333,86.1003861,Mid-High,1,Urban,0,Not Eligible
5502,Female,20,1,80,28.95752896,Mid-High,2,Rural,1,Not Eligible
5503,Male,20,26,83.33333333,61.003861,Mid-High,4,Urban,0,Not Eligible
5504,Male,20,5,96.66666667,42.85714286,Mid-High,1,Rural,0,Not Eligible
5505,Female,20,17,83.33333333,66.02316602,Mid-High,3,Urban,0,Not Eligible
5506,Male,20,4,90,47.49034749,Mid-High,3,Rural,1,Not Eligible
5507,Male,20,27,80,65.25096525,Mid-High,1,Urban,0,Not Eligible
5508,Male,20,0,90,37.06563707,Mid-High,4,Urban,0,Not Eligible
5509,Male,20,16,80,22.77992278,Mid-High,0,Urban,1,Not Eligible
5510,Male,20,14,80,41.6988417,Mid-High,0,Rural,0,Not Eligible
5511,Female,20,5,93.33333333,57.91505792,Mid-High,3,Urban,0,Not Eligible
5512,Female,20,31,90,49.42084942,Mid-High,4,Rural,1,Not Eligible
5513,Female,20,4,93.33333333,78.76447876,Mid-High,3,Rural,0,Not Eligible
5514,Male,20,5,96.66666667,45.17374517,Mid-High,0,Urban,0,Not Eligible
5515,Female,20,11,96.66666667,72.2007722,Mid-High,3,Rural,1,Not Eligible
5516,Male,20,12,73.33333333,44.4015444,Mid-High,1,Rural,0,Not Eligible
5517,Female,20,5,100,46.71814672,Mid-High,1,Urban,0,Not Eligible
5518,Female,20,1,80,44.01544402,Mid-High,4,Urban,0,Not Eligible
5519,Male,20,2,83.33333333,74.51737452,Mid-High,0,Rural,1,Not Eligible
5520,Female,20,1,66.66666667,54.05405405,Mid-High,4,Urban,1,Not Eligible
5521,Female,20,30,93.33333333,54.05405405,Mid-High,4,Rural,0,Not Eligible
5522,Male,20,0,80,47.1042471,Mid-High,0,Urban,0,Not Eligible
5523,Female,20,6,93.33333333,61.77606178,Mid-High,2,Rural,0,Not Eligible
5524,Male,20,24,80,35.90733591,Mid-High,2,Rural,0,Not Eligible
5525,Female,20,26,76.66666667,62.93436293,Mid-High,3,Rural,1,Not Eligible
5526,Male,20,0,76.66666667,61.38996139,Mid-High,2,Urban,0,Not Eligible
5527,Male,20,18,96.66666667,37.83783784,Mid-High,1,Urban,1,Not Eligible
5528,Male,20,20,86.66666667,64.86486486,Mid-High,4,Urban,1,Not Eligible
5529,Female,20,23,100,73.35907336,Mid-High,3,Urban,0,Not Eligible
5530,Male,20,4,86.66666667,60.23166023,Mid-High,4,Rural,0,Not Eligible
5531,Female,20,30,86.66666667,61.003861,Mid-High,0,Urban,0,Not Eligible
