student_id,gender,age,study_hours,attendance,performance_score,household_income_bracket,dependents,background,government_assistance,scholarship_eligibility,eligibility_numeric,time_period
5813,Male,20.0,20,93.33333333,56.37065637,Mid-High,2,Urban,0,Not Eligible,0,2024-s2
5814,Female,20.0,5,96.66666667,29.72972973,Mid-High,4,Rural,1,Not Eligible,0,2024-s2
5815,Female,20.0,15,83.33333333,46.71814672,Mid-High,2,Urban,0,Not Eligible,0,2024-s2
5816,Male,20.0,21,90.0,54.44015444,Mid-High,0,Rural,1,Not Eligible,0,2024-s2
5817,Male,20.0,30,96.66666667,81.46718147,Mid-High,4,Rural,0,Not Eligible,0,2024-s2
5818,Male,20.0,15,90.0,71.81467181,Mid-High,4,Urban,0,Not Eligible,0,2024-s2
5819,Male,20.0,18,80.0,50.57915058,Mid-High,1,Urban,0,Not Eligible,0,2024-s2
5820,Female,20.0,4,66.66666667,39.76833977,Mid-High,3,Urban,0,Not Eligible,0,2024-s2
5821,Male,20.0,24,90.0,45.17374517,Mid-High,4,Rural,0,Not Eligible,0,2024-s2
5822,Male,20.0,15,90.0,66.7953668,Mid-High,2,Urban,0,Not Eligible,0,2024-s2
5823,Female,20.0,2,90.0,51.73745174,Mid-High,3,Urban,1,Not Eligible,0,2024-s2
5824,Female,20.0,14,80.0,70.65637066,Mid-High,0,Rural,0,Not Eligible,0,2024-s2
5825,Male,20.0,5,96.66666667,58.3011583,Mid-High,3,Urban,0,Not Eligible,0,2024-s2
5826,Female,20.0,0,83.33333333,56.75675676,Mid-High,1,Urban,1,Not Eligible,0,2024-s2
5827,Female,20.0,10,96.66666667,53.66795367,Mid-High,0,Rural,0,Not Eligible,0,2024-s2
5828,Female,20.0,2,83.33333333,40.54054054,Mid-High,4,Rural,0,Not Eligible,0,2024-s2
5829,Male,20.0,30,90.0,52.50965251,Mid-High,0,Urban,1,Not Eligible,0,2024-s2
5830,Female,20.0,28,76.66666667,74.9034749,Mid-High,0,Urban,0,Not Eligible,0,2024-s2
5831,Female,20.0,29,100.0,50.96525097,Mid-High,1,Urban,0,Not Eligible,0,2024-s2
5832,Female,20.0,35,100.0,85.71428571,Mid-High,2,Rural,0,Not Eligible,0,2024-s2
5833,Female,20.0,12,96.66666667,61.77606178,Mid-High,0,Urban,0,Not Eligible,0,2024-s2
5834,Male,20.0,32,90.0,68.33976834,Mid-High,2,Rural,1,Not Eligible,0,2024-s2
5835,Male,20.0,27,93.33333333,50.57915058,Mid-High,3,Urban,0,Not Eligible,0,2024-s2
5836,Female,20.0,25,86.66666667,62.16216216,Mid-High,1,Urban,0,Not Eligible,0,2024-s2
5837,Male,20.0,11,66.66666667,65.63706564,Mid-High,4,Urban,0,Not Eligible,0,2024-s2
5838,Male,20.0,2,90.0,59.07335907,Mid-High,0,Rural,1,Not Eligible,0,2024-s2
5839,Female,20.0,24,93.33333333,66.7953668,Mid-High,2,Urban,0,Not Eligible,0,2024-s2
5840,Female,20.0,16,86.66666667,56.75675676,Mid-High,0,Urban,0,Not Eligible,0,2024-s2
5841,Male,20.0,1,76.66666667,60.23166023,Mid-High,1,Urban,0,Not Eligible,0,2024-s2
5842,Male,20.0,2,100.0,42.08494208,Mid-High,4,Rural,0,Not Eligible,0,2024-s2
5843,Female,20.0,35,96.66666667,91.11969112,Mid-High,3,Urban,0,Not Eligible,0,2024-s2
5844,Female,20.0,5,100.0,64.09266409,Mid-High,3,Rural,1,Not Eligible,0,2024-s2
5845,Female,20.0,14,86.66666667,48.64864865,Mid-High,2,Urban,0,Not Eligible,0,2024-s2
5846,Female,20.0,26,93.33333333,56.37065637,Mid-High,3,Rural,0,Not Eligible,0,2024-s2
5847,Male,20.0,41,90.0,89.96138996,Mid-High,2,Rural,0,Not Eligible,0,2024-s2
5848,Female,20.0,6,93.33333333,67.56756757,Mid-High,4,Urban,0,Not Eligible,0,2024-s2
5849,Male,20.0,35,90.0,87.25868726,Mid-High,0,Rural,0,Not Eligible,0,2024-s2
5850,Male,20.0,30,100.0,70.65637066,Mid-High,1,Urban,0,Not Eligible,0,2024-s2
5851,Male,20.0,12,93.33333333,64.09266409,Mid-High,4,Rural,0,Not Eligible,0,2024-s2
5852,Female,20.0,29,93.33333333,43.24324324,Mid-High,4,Urban,0,Not Eligible,0,2024-s2
5853,Female,20.0,4,70.0,37.83783784,Mid-High,3,Urban,1,Not Eligible,0,2024-s2
5854,Female,20.0,0,93.33333333,62.93436293,Mid-High,3,Urban,0,Not Eligible,0,2024-s2
5855,Male,20.0,17,90.0,42.08494208,Mid-High,1,Urban,0,Not Eligible,0,2024-s2
5856,Female,20.0,20,96.66666667,67.18146718,Mid-High,0,Urban,0,Not Eligible,0,2024-s2
5857,Female,20.0,35,93.33333333,84.94208494,Mid-High,4,Urban,0,Not Eligible,0,2024-s2
5858,Male,20.0,26,93.33333333,58.68725869,Mid-High,3,Urban,0,Not Eligible,0,2024-s2
5859,Female,20.0,24,90.0,66.02316602,Mid-High,4,Rural,0,Not Eligible,0,2024-s2
5860,Female,20.0,0,80.0,42.47104247,Mid-High,0,Urban,0,Not Eligible,0,2024-s2
5861,Male,20.0,32,76.66666667,56.37065637,Mid-High,2,Rural,0,Not Eligible,0,2024-s2
5862,Male,20.0,4,86.66666667,66.02316602,Mid-High,0,Rural,1,Not Eligible,0,2024-s2
5863,Male,20.0,34,90.0,69.88416988,Mid-High,4,Urban,0,Not Eligible,0,2024-s2
5864,Female,20.0,29,90.0,48.64864865,Mid-High,4,Urban,0,Not Eligible,0,2024-s2
5865,Male,20.0,35,93.33333333,97.2972973,Mid-High,1,Urban,1,Not Eligible,0,2025-s1
5866,Female,20.0,23,83.33333333,73.35907336,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
5867,Male,20.0,5,73.33333333,44.78764479,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5868,Female,20.0,1,100.0,70.65637066,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
5869,Male,20.0,31,96.66666667,67.56756757,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
5870,Female,20.0,14,96.66666667,45.94594595,Mid-High,0,Rural,1,Not Eligible,0,2025-s1
5871,Male,20.0,3,80.0,57.14285714,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
5872,Male,20.0,18,93.33333333,59.07335907,Mid-High,0,Urban,1,Not Eligible,0,2025-s1
5873,Male,20.0,47,96.66666667,90.73359073,Mid-High,0,Rural,0,Not Eligible,0,2025-s1
5874,Female,20.0,4,93.33333333,48.64864865,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
5875,Male,20.0,32,96.66666667,81.85328185,Mid-High,0,Rural,0,Not Eligible,0,2025-s1
5876,Male,20.0,20,90.0,67.18146718,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5877,Female,20.0,3,80.0,47.1042471,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
5878,Male,20.0,19,83.33333333,54.82625483,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
5879,Male,20.0,5,96.66666667,43.24324324,Mid-High,2,Rural,1,Not Eligible,0,2025-s1
5880,Male,20.0,0,66.66666667,20.46332046,Mid-High,0,Urban,1,Not Eligible,0,2025-s1
5881,Female,20.0,9,66.66666667,74.51737452,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
5882,Female,20.0,4,66.66666667,51.35135135,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
5883,Male,20.0,22,90.0,67.56756757,Mid-High,2,Rural,1,Not Eligible,0,2025-s1
5884,Female,20.0,3,70.0,60.61776062,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5885,Female,20.0,33,90.0,84.94208494,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
5886,Male,20.0,13,100.0,55.21235521,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
5887,Male,20.0,19,100.0,51.35135135,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5888,Female,20.0,10,93.33333333,52.12355212,Mid-High,4,Urban,1,Not Eligible,0,2025-s1
5889,Female,20.0,29,93.33333333,32.04633205,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
5890,Male,20.0,31,90.0,61.003861,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
5891,Male,20.0,3,90.0,63.70656371,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
5892,Female,20.0,29,100.0,60.23166023,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
5893,Male,20.0,34,90.0,50.96525097,Mid-High,4,Urban,1,Not Eligible,0,2025-s1
5894,Male,20.0,4,66.66666667,40.92664093,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5895,Male,20.0,34,90.0,55.5984556,Mid-High,2,Urban,1,Not Eligible,0,2025-s1
5896,Male,20.0,30,93.33333333,63.32046332,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5897,Female,20.0,18,90.0,45.17374517,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
5898,Male,20.0,32,90.0,40.54054054,Mid-High,2,Rural,0,Not Eligible,0,2025-s1
5899,Male,20.0,31,96.66666667,62.93436293,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5900,Male,20.0,0,66.66666667,40.92664093,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
5901,Male,20.0,3,76.66666667,62.16216216,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5902,Female,20.0,5,90.0,53.28185328,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
5903,Male,20.0,24,90.0,39.38223938,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
5904,Female,20.0,27,86.66666667,57.91505792,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5905,Male,20.0,21,96.66666667,55.98455598,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
5906,Female,20.0,32,86.66666667,49.80694981,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
5907,Female,20.0,5,76.66666667,46.33204633,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
5908,Female,20.0,7,76.66666667,67.18146718,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
5909,Male,20.0,1,73.33333333,53.66795367,Mid-High,1,Urban,1,Not Eligible,0,2025-s1
5910,Female,20.0,22,90.0,52.12355212,Mid-High,2,Rural,0,Not Eligible,0,2025-s1
5911,Male,20.0,15,83.33333333,31.27413127,Mid-High,1,Rural,1,Not Eligible,0,2025-s1
5912,Male,20.0,12,96.66666667,51.73745174,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5913,Male,20.0,21,90.0,63.32046332,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
5914,Male,20.0,24,83.33333333,73.74517375,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
5915,Female,20.0,18,76.66666667,54.05405405,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5916,Female,20.0,4,80.0,79.15057915,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
5917,Male,20.0,5,80.0,25.48262548,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5918,Female,20.0,32,76.66666667,64.47876448,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
5919,Male,20.0,0,73.33333333,76.44787645,Mid-High,1,Urban,1,Not Eligible,0,2025-s1
5920,Female,20.0,34,93.33333333,72.58687259,Mid-High,2,Rural,0,Not Eligible,0,2025-s1
5921,Female,20.0,28,83.33333333,62.16216216,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
5922,Male,20.0,30,96.66666667,72.97297297,Mid-High,0,Rural,0,Not Eligible,0,2025-s1
5923,Male,20.0,31,73.33333333,63.70656371,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5924,Male,20.0,33,90.0,69.11196911,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
5925,Female,20.0,28,93.33333333,64.86486486,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
5926,Male,20.0,31,93.33333333,59.84555985,Mid-High,0,Urban,1,Not Eligible,0,2025-s1
5927,Male,20.0,7,90.0,67.18146718,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5928,Female,20.0,28,80.0,44.4015444,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
5929,Female,20.0,44,86.66666667,92.66409266,Mid-High,4,Urban,1,Not Eligible,0,2025-s1
5930,Female,20.0,13,100.0,69.4980695,Mid-High,3,Urban,1,Not Eligible,0,2025-s1
5931,Male,20.0,15,93.33333333,63.32046332,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
5932,Female,20.0,16,90.0,61.77606178,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5933,Female,20.0,18,96.66666667,32.43243243,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
5934,Female,20.0,28,96.66666667,76.44787645,Mid-High,3,Urban,1,Not Eligible,0,2025-s1
5935,Female,20.0,29,83.33333333,58.3011583,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
5936,Female,20.0,30,73.33333333,77.22007722,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
5937,Female,20.0,32,96.66666667,63.32046332,Mid-High,2,Rural,0,Not Eligible,0,2025-s1
5938,Female,20.0,19,100.0,66.7953668,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5939,Female,20.0,18,93.33333333,64.09266409,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
5940,Female,20.0,23,83.33333333,74.51737452,Mid-High,2,Rural,0,Not Eligible,0,2025-s1
5941,Male,20.0,16,76.66666667,60.23166023,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
5942,Female,20.0,1,73.33333333,35.52123552,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
5943,Male,20.0,35,96.66666667,86.1003861,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5944,Male,20.0,32,90.0,47.49034749,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
5945,Male,20.0,31,100.0,58.3011583,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5946,Male,20.0,0,66.66666667,50.57915058,Mid-High,2,Urban,1,Not Eligible,0,2025-s1
5947,Male,20.0,24,90.0,67.95366795,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
5948,Female,20.0,13,86.66666667,45.55984556,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5949,Male,20.0,4,96.66666667,46.71814672,Mid-High,0,Rural,0,Not Eligible,0,2025-s1
5950,Female,20.0,1,96.66666667,52.8957529,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5951,Female,20.0,27,83.33333333,42.47104247,Mid-High,2,Urban,1,Not Eligible,0,2025-s1
5952,Female,20.0,4,76.66666667,16.98841699,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5953,Male,20.0,8,76.66666667,35.90733591,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
5954,Male,20.0,35,96.66666667,79.53667954,Mid-High,2,Urban,1,Not Eligible,0,2025-s1
5955,Male,20.0,7,93.33333333,51.35135135,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
5956,Female,20.0,4,70.0,31.66023166,Mid-High,3,Urban,1,Not Eligible,0,2025-s1
5957,Male,20.0,25,93.33333333,48.64864865,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5958,Male,20.0,28,93.33333333,64.09266409,Mid-High,2,Urban,1,Not Eligible,0,2025-s1
5959,Male,20.0,19,86.66666667,61.77606178,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
5960,Male,20.0,16,93.33333333,62.93436293,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5961,Female,20.0,6,90.0,38.61003861,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
5962,Female,20.0,4,83.33333333,79.15057915,Mid-High,3,Rural,1,Not Eligible,0,2025-s1
5963,Male,20.0,34,70.0,63.70656371,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
5964,Male,20.0,31,90.0,71.81467181,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5965,Male,20.0,27,93.33333333,52.8957529,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
5966,Female,20.0,22,86.66666667,64.86486486,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
5967,Female,20.0,25,90.0,52.50965251,Mid-High,1,Urban,1,Not Eligible,0,2025-s1
5968,Female,20.0,19,90.0,42.08494208,Mid-High,2,Rural,0,Not Eligible,0,2025-s1
5969,Male,20.0,28,96.66666667,49.80694981,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
5970,Male,20.0,34,90.0,62.16216216,Mid-High,0,Urban,1,Not Eligible,0,2025-s1
5971,Male,20.0,5,66.66666667,50.96525097,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
5972,Male,20.0,34,96.66666667,73.74517375,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5973,Male,20.0,34,76.66666667,55.98455598,Mid-High,2,Urban,1,Not Eligible,0,2025-s1
5974,Female,20.0,19,100.0,63.32046332,Mid-High,0,Urban,1,Not Eligible,0,2025-s1
5975,Male,20.0,13,100.0,50.19305019,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
5976,Male,20.0,18,90.0,63.32046332,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5977,Female,20.0,1,83.33333333,52.12355212,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
5978,Male,20.0,29,96.66666667,68.72586873,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5979,Male,20.0,34,83.33333333,46.33204633,Mid-High,0,Rural,0,Not Eligible,0,2025-s1
5980,Female,20.0,31,96.66666667,86.1003861,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5981,Male,20.0,14,93.33333333,60.61776062,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
5982,Female,20.0,32,80.0,52.8957529,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
5983,Male,20.0,5,66.66666667,45.94594595,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
5984,Female,20.0,33,83.33333333,54.05405405,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
5985,Male,20.0,32,96.66666667,69.4980695,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
5986,Female,20.0,11,100.0,49.03474903,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
5987,Male,20.0,12,100.0,62.93436293,Mid-High,0,Urban,1,Not Eligible,0,2025-s1
5988,Male,20.0,24,93.33333333,63.32046332,Mid-High,1,Urban,1,Not Eligible,0,2025-s1
5989,Male,20.0,29,93.33333333,55.5984556,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
5990,Female,20.0,33,100.0,58.3011583,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
5991,Male,20.0,13,100.0,86.1003861,Mid-High,0,Rural,0,Not Eligible,0,2025-s1
5992,Female,20.0,10,90.0,71.81467181,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
5993,Female,20.0,38,90.0,87.25868726,Mid-High,4,Urban,1,Not Eligible,0,2025-s1
5994,Male,20.0,5,93.33333333,70.65637066,Mid-High,1,Urban,1,Not Eligible,0,2025-s1
5995,Female,20.0,35,90.0,94.98069498,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
5996,Female,20.0,1,66.66666667,67.95366795,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
5997,Female,20.0,5,80.0,75.28957529,Mid-High,0,Rural,0,Not Eligible,0,2025-s1
5998,Female,20.0,15,96.66666667,59.45945946,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
5999,Female,20.0,28,90.0,88.41698842,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
6000,Female,20.0,5,96.66666667,51.73745174,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
6001,Male,20.0,35,93.33333333,97.68339768,Mid-High,0,Rural,1,Not Eligible,0,2025-s1
6002,Female,20.0,28,73.33333333,39.38223938,Mid-High,0,Urban,1,Not Eligible,0,2025-s1
6003,Male,20.0,29,93.33333333,43.24324324,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
6004,Male,20.0,3,66.66666667,38.22393822,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
6005,Male,20.0,35,80.0,88.41698842,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
6006,Female,20.0,29,93.33333333,42.08494208,Mid-High,3,Rural,1,Not Eligible,0,2025-s1
6007,Female,20.0,14,90.0,86.48648649,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
6008,Male,20.0,11,93.33333333,50.96525097,Mid-High,3,Rural,1,Not Eligible,0,2025-s1
6009,Male,20.0,1,93.33333333,70.65637066,Mid-High,3,Urban,1,Not Eligible,0,2025-s1
6010,Female,20.0,14,86.66666667,76.83397683,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
6011,Female,20.0,11,86.66666667,60.61776062,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
6012,Female,20.0,28,90.0,64.09266409,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
6013,Male,20.0,18,80.0,74.13127413,Mid-High,3,Urban,1,Not Eligible,0,2025-s1
6014,Female,20.0,31,96.66666667,50.57915058,Mid-High,0,Rural,0,Not Eligible,0,2025-s1
6015,Female,20.0,2,80.0,19.30501931,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
6016,Female,20.0,32,100.0,60.23166023,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
6017,Female,20.0,3,90.0,59.84555985,Mid-High,2,Rural,0,Not Eligible,0,2025-s1
6018,Female,20.0,33,96.66666667,72.97297297,Mid-High,0,Rural,0,Not Eligible,0,2025-s1
6019,Female,20.0,4,90.0,24.71042471,Mid-High,2,Urban,1,Not Eligible,0,2025-s1
6020,Female,20.0,0,86.66666667,51.35135135,Mid-High,1,Urban,1,Not Eligible,0,2025-s1
6021,Female,20.0,10,93.33333333,72.97297297,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
6022,Female,20.0,11,73.33333333,50.96525097,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
6023,Male,20.0,5,90.0,56.75675676,Mid-High,2,Rural,0,Not Eligible,0,2025-s1
6024,Male,20.0,33,86.66666667,73.74517375,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
6025,Female,20.0,29,93.33333333,77.60617761,Mid-High,1,Rural,1,Not Eligible,0,2025-s1
6026,Male,20.0,26,90.0,46.71814672,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
6027,Male,20.0,25,96.66666667,46.33204633,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
6028,Male,20.0,30,93.33333333,49.03474903,Mid-High,4,Rural,1,Not Eligible,0,2025-s1
6029,Male,20.0,13,93.33333333,54.05405405,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
6030,Female,20.0,25,96.66666667,63.32046332,Mid-High,2,Urban,1,Not Eligible,0,2025-s1
6031,Female,20.0,15,100.0,61.38996139,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
6032,Male,20.0,10,80.0,67.95366795,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
6033,Female,20.0,0,90.0,62.54826255,Mid-High,2,Urban,1,Not Eligible,0,2025-s1
6034,Male,20.0,17,96.66666667,76.44787645,Mid-High,0,Rural,0,Not Eligible,0,2025-s1
6035,Female,20.0,4,83.33333333,46.71814672,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
6036,Male,20.0,32,90.0,53.66795367,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
6037,Female,20.0,34,83.33333333,37.06563707,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
6038,Female,20.0,8,76.66666667,53.28185328,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
6039,Female,20.0,3,96.66666667,17.37451737,Mid-High,2,Urban,1,Not Eligible,0,2025-s1
6040,Male,20.0,3,96.66666667,71.81467181,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
6041,Female,20.0,4,70.0,21.23552124,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
6042,Female,20.0,2,96.66666667,64.47876448,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
6043,Male,20.0,0,100.0,63.70656371,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
6044,Male,20.0,3,83.33333333,58.68725869,Mid-High,4,Urban,1,Not Eligible,0,2025-s1
6045,Female,20.0,4,86.66666667,64.86486486,Mid-High,1,Urban,1,Not Eligible,0,2025-s1
6046,Male,20.0,21,90.0,64.09266409,Mid-High,4,Rural,0,Not Eligible,0,2025-s1
6047,Male,20.0,4,90.0,53.66795367,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
6048,Male,20.0,1,83.33333333,51.35135135,Mid-High,2,Rural,0,Not Eligible,0,2025-s1
6049,Female,20.0,49,76.66666667,95.75289575,Mid-High,0,Rural,0,Not Eligible,0,2025-s1
6050,Female,20.0,12,90.0,39.76833977,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
6051,Female,20.0,9,80.0,53.28185328,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
6052,Male,20.0,20,96.66666667,66.02316602,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
6053,Male,20.0,16,76.66666667,47.1042471,Mid-High,3,Rural,1,Not Eligible,0,2025-s1
6054,Male,20.0,13,96.66666667,49.42084942,Mid-High,2,Rural,1,Not Eligible,0,2025-s1
6055,Male,20.0,30,100.0,65.25096525,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
6056,Male,20.0,7,90.0,37.83783784,Mid-High,4,Urban,1,Not Eligible,0,2025-s1
6057,Female,20.0,38,90.0,86.48648649,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
6058,Female,20.0,7,86.66666667,43.62934363,Mid-High,1,Urban,1,Not Eligible,0,2025-s1
6059,Male,20.0,8,96.66666667,45.94594595,Mid-High,2,Rural,1,Not Eligible,0,2025-s1
6060,Male,20.0,8,100.0,28.95752896,Mid-High,0,Urban,1,Not Eligible,0,2025-s1
6061,Male,20.0,11,70.0,74.51737452,Mid-High,2,Urban,0,Not Eligible,0,2025-s1
6062,Female,20.0,30,90.0,56.75675676,Mid-High,2,Rural,0,Not Eligible,0,2025-s1
6063,Female,20.0,11,90.0,53.66795367,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
6064,Male,20.0,35,93.33333333,82.62548263,Mid-High,1,Urban,0,Not Eligible,0,2025-s1
6065,Female,20.0,4,76.66666667,54.44015444,Mid-High,3,Rural,0,Not Eligible,0,2025-s1
6066,Female,20.0,6,70.0,69.4980695,Mid-High,1,Urban,1,Not Eligible,0,2025-s1
6067,Male,20.0,33,96.66666667,72.97297297,Mid-High,3,Urban,0,Not Eligible,0,2025-s1
6068,Male,20.0,11,90.0,60.61776062,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
6069,Female,20.0,21,76.66666667,47.87644788,Mid-High,0,Urban,1,Not Eligible,0,2025-s1
6070,Male,20.0,24,90.0,44.4015444,Mid-High,0,Rural,1,Not Eligible,0,2025-s1
6071,Male,20.0,4,76.66666667,38.996139,Mid-High,0,Urban,0,Not Eligible,0,2025-s1
6072,Male,20.0,1,96.66666667,66.02316602,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
6073,Male,20.0,12,96.66666667,62.54826255,Mid-High,4,Urban,0,Not Eligible,0,2025-s1
6074,Male,20.0,28,76.66666667,66.02316602,Mid-High,0,Rural,0,Not Eligible,0,2025-s1
6075,Male,20.0,20,93.33333333,83.01158301,Mid-High,0,Urban,1,Not Eligible,0,2025-s1
6076,Female,20.0,35,90.0,87.25868726,Mid-High,1,Rural,0,Not Eligible,0,2025-s1
6077,Female,20.0,33,100.0,67.18146718,Mid-High,1,Urban,1,Not Eligible,0,2025-s1
6078,Female,20.0,4,80.0,44.78764479,Mid-High,2,Rural,1,Not Eligible,0,2025-s1
